"","ID","Baboons.3-6","Baboons.6-9","Baboons.birth-3","Baboons.gest","Baboons.peri_concpt","Banded.Mongoose.3-6","Banded.Mongoose.6-9","Banded.Mongoose.birth-3","Banded.Mongoose.gest","Banded.Mongoose.peri_concpt","BB.Jackal.3-6","BB.Jackal.6-9","BB.Jackal.birth-3","BB.Jackal.gest","BB.Jackal.peri_concpt","BE.Fox.3-6","BE.Fox.6-9","BE.Fox.birth-3","BE.Fox.gest","BE.Fox.peri_concpt","Buffalo.3-6","Buffalo.6-9","Buffalo.birth-3","Buffalo.gest","Buffalo.peri_concpt","Bushbuck.3-6","Bushbuck.6-9","Bushbuck.birth-3","Bushbuck.gest","Bushbuck.peri_concpt","Cattle.3-6","Cattle.6-9","Cattle.birth-3","Cattle.gest","Cattle.peri_concpt","Cheetah.3-6","Cheetah.6-9","Cheetah.birth-3","Cheetah.gest","Cheetah.peri_concpt","Eland.3-6","Eland.6-9","Eland.birth-3","Eland.gest","Eland.peri_concpt","Elephant.3-6","Elephant.6-9","Elephant.birth-3","Elephant.gest","Elephant.peri_concpt","Giraffe.3-6","Giraffe.6-9","Giraffe.birth-3","Giraffe.gest","Giraffe.peri_concpt","Gnu.3-6","Gnu.6-9","Gnu.birth-3","Gnu.gest","Gnu.peri_concpt","Grants.3-6","Grants.6-9","Grants.birth-3","Grants.gest","Grants.peri_concpt","Hartebeast.3-6","Hartebeast.6-9","Hartebeast.birth-3","Hartebeast.gest","Hartebeast.peri_concpt","Hippo.3-6","Hippo.6-9","Hippo.birth-3","Hippo.gest","Hippo.peri_concpt","Impala.3-6","Impala.6-9","Impala.birth-3","Impala.gest","Impala.peri_concpt","Lion.3-6","Lion.6-9","Lion.birth-3","Lion.gest","Lion.peri_concpt","Oribi.3-6","Oribi.6-9","Oribi.birth-3","Oribi.gest","Oribi.peri_concpt","Ostrich.3-6","Ostrich.6-9","Ostrich.birth-3","Ostrich.gest","Ostrich.peri_concpt","Other.3-6","Other.6-9","Other.birth-3","Other.gest","Other.peri_concpt","Reedbuck.3-6","Reedbuck.6-9","Reedbuck.birth-3","Reedbuck.gest","Reedbuck.peri_concpt","Shoats.3-6","Shoats.6-9","Shoats.birth-3","Shoats.gest","Shoats.peri_concpt","Slender.Mongoose.3-6","Slender.Mongoose.6-9","Slender.Mongoose.birth-3","Slender.Mongoose.gest","Slender.Mongoose.peri_concpt","Spotted.Hyena.3-6","Spotted.Hyena.6-9","Spotted.Hyena.birth-3","Spotted.Hyena.gest","Spotted.Hyena.peri_concpt","SS.Jackal.3-6","SS.Jackal.6-9","SS.Jackal.birth-3","SS.Jackal.gest","SS.Jackal.peri_concpt","Thomsons.3-6","Thomsons.6-9","Thomsons.birth-3","Thomsons.gest","Thomsons.peri_concpt","Topi.3-6","Topi.6-9","Topi.birth-3","Topi.gest","Topi.peri_concpt","total.3-6","total.6-9","total.birth-3","total.gest","total.peri_concpt","Warthog.3-6","Warthog.6-9","Warthog.birth-3","Warthog.gest","Warthog.peri_concpt","Waterbuck.3-6","Waterbuck.6-9","Waterbuck.birth-3","Waterbuck.gest","Waterbuck.peri_concpt","Zebra.3-6","Zebra.6-9","Zebra.birth-3","Zebra.gest","Zebra.peri_concpt","num.transects.3-6","num.transects.6-9","num.transects.birth-3","num.transects.gest","num.transects.peri_concpt","lastUpdated","sampleID","eartag","Name","PrevID","Sex","AgeClass","Status","FirstSeen","DenGrad","Disappeared","Mom","Birthdate","NumberLittermates","Litrank","ArrivedDen","LeaveDen","Fate","MortalitySource","DeathDate","Weaned","Clan","park","miscNotes"
"76","byte",NA,NA,NA,0,0,NA,NA,NA,0,3.05555555555556,NA,NA,NA,0.0961538461538462,0.277777777777778,NA,NA,NA,0,0,NA,NA,NA,0.865384615384615,0,NA,NA,NA,0,0,NA,NA,NA,0,12.5,NA,NA,NA,0.192307692307692,0.277777777777778,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0.208333333333333,NA,NA,NA,40.5769230769231,173.541666666667,NA,NA,NA,3.94230769230769,2.22222222222222,NA,NA,NA,0,1.25,NA,NA,NA,0,0,NA,NA,NA,9.32692307692308,11.4583333333333,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0.0961538461538462,0.138888888888889,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0.138888888888889,NA,NA,NA,0,0,NA,NA,NA,150.384615384615,87.3611111111111,NA,NA,NA,22.8846153846154,41.25,NA,NA,NA,249.807692307692,354.722222222222,NA,NA,NA,1.53846153846154,1.94444444444444,NA,NA,NA,0,0.0694444444444444,NA,NA,NA,19.9038461538462,20.9027777777778,NA,NA,NA,13,18,"18-Jun-15",NA,"","megabyte","","f","c","resident",2013-02-07,"",NA,"buar",2013-01-12,1,NA,"","","a","","","10/31/13","talek","tk",""
"77","cal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14583333333333,77.8125,55.3125,4.27083333333333,452.916666666667,NA,NA,NA,NA,NA,3.22916666666667,0.104166666666667,0,0,0,NA,NA,NA,NA,NA,10.3125,1.66666666666667,6.04166666666667,6.97916666666667,1.97916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3125,4.16666666666667,10.2083333333333,1.875,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.958333333333,126.5625,169.375,41.6666666666667,29.2708333333333,26.5625,17.8125,22.6041666666667,2.91666666666667,9.89583333333333,365.833333333333,237.8125,270.3125,60.1041666666667,557.395833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3125,9.6875,6.77083333333333,2.39583333333333,63.3333333333333,12,12,12,12,12,"26-Mar-08",NA,"","calvin","","u","c","resident",1994-02-17,"",1994-03-05,"hk",1994-01-05,1,NA,"2/17/94","","k","","3/5/94","","talek","tk","dengrad calced by pat"
"78","cam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.625,221.041666666667,34.2708333333333,675.208333333333,342.8125,NA,NA,NA,NA,NA,2.70833333333333,0,0,0,0.833333333333333,NA,NA,NA,NA,NA,3.02083333333333,3.33333333333333,5.20833333333333,0,7.39583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.02083333333333,3.125,2.60416666666667,3.75,4.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.0625,62.8125,31.875,12.3958333333333,98.2291666666667,26.3541666666667,27.8125,42.0833333333333,28.3333333333333,15.625,179.166666666667,378.541666666667,146.979166666667,775.3125,493.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.375,60.4166666666667,30.9375,55.625,23.8541666666667,12,12,12,12,12,"21-Jul-16",275,"","camaro","","f","c","resident",1998-12-21,"05-Aug-99",2006-10-23,"jj",1998-11-21,1,1,"12/18/98","","k","","","10/9/99","talek","tk","talek east. dengrad calced by pat"
"79","cap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,0.833333333333333,0,0,5.3125,NA,NA,NA,NA,NA,5.83333333333333,5.10416666666667,7.1875,9.16666666666667,0,NA,NA,NA,NA,NA,2.08333333333333,1.35416666666667,7.08333333333333,10.1041666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.91666666666667,2.29166666666667,1.66666666666667,1.45833333333333,2.03125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.0833333333333,26.25,157.916666666667,112.1875,41.875,32.7083333333333,14.375,66.9791666666667,46.0416666666667,12.5,234.0625,64.2708333333333,240.833333333333,178.958333333333,78.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4375,14.0625,0,0,16.71875,12,12,12,12,8,"21-Jul-16",NA,"","capone","","f","c","resident",1989-04-09,"21-Oct-89",1990-02-27,"27",1989-03-20,1,1,"4/9/89","10/1/89","k","","8/7/90","","talek","tk","dengrad calced by pat"
"80","capn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0694444444444444,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.694444444444444,0,0,NA,NA,0,0.595238095238095,0,NA,NA,34.8611111111111,0.489130434782609,126.354166666667,0,0.178571428571429,3.68055555555556,2.91666666666667,0.625,NA,NA,0,0,2.29166666666667,1.92307692307692,1.33928571428571,NA,NA,NA,NA,NA,1.52777777777778,4.29347826086957,1.14583333333333,0,0.357142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208333333333333,0,0,NA,NA,6.59722222222222,5.54347826086957,0.9375,17.8846153846154,1.69642857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.875,27.8804347826087,14.0625,26.25,45,8.40277777777778,5.10869565217391,1.04166666666667,4.42307692307692,3.75,85.6944444444444,51.304347826087,149.270833333333,50.4807692307692,52.3214285714286,1.875,2.5,1.04166666666667,NA,NA,0.0694444444444444,0.0595238095238095,0,NA,NA,5.83333333333333,2.44565217391304,2.60416666666667,0,0,18,23,12,13,14,"07-Mar-16",NA,"","capn crunch","","u","c","resident",2005-07-16,"",2005-07-20,"hrp",2005-06-01,1,1,"","","a","","","","talek","","talek east"
"81","cart",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0,0,0.0833333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0694444444444444,0,0,0,0,0,0.416666666666667,0,0.833333333333333,0,0,1,0.694444444444444,0,0,0,143.083333333333,0.5625,30,130.288461538462,7.77777777777778,7.33333333333333,2.77777777777778,3.83333333333333,1.38888888888889,1.52777777777778,0.583333333333333,0,0,2.11538461538462,NA,NA,NA,NA,NA,10.8333333333333,1.5,4.625,1.33333333333333,1.63461538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.694444444444444,0.666666666666667,0,0.25,0,10.9027777777778,9.66666666666667,5.125,7.33333333333333,1.53846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.277777777778,62.6666666666667,29.1875,19.4166666666667,20.8653846153846,39.7916666666667,5.16666666666667,5.375,9.83333333333333,1.15384615384615,224.583333333333,243.25,52.375,79.25,164.903846153846,1.52777777777778,0.25,2.22222222222222,2.25,0.694444444444444,0,0,0,0.0833333333333333,0,0.347222222222222,10.9166666666667,2.375,4,5.86538461538461,18,15,20,15,13,"16-Dec-15",NA,"","carter","","f","c","resident",2006-01-30,"14-Sep-06",NA,"nav",2005-12-07,0,NA,"","","a","","","11/12/06","talek","",""
"82","cat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,220.729166666667,27.9166666666667,352.916666666667,671.5625,NA,NA,NA,NA,NA,2.70833333333333,0,0,0,0.833333333333333,NA,NA,NA,NA,NA,4.6875,1.66666666666667,5.20833333333333,0,7.39583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.54166666666667,2.29166666666667,1.875,4.79166666666667,4.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.020833333333,29.7916666666667,34.1666666666667,11.7708333333333,94.6875,31.4583333333333,21.875,21.3541666666667,48.9583333333333,16.0416666666667,231.666666666667,320.729166666667,112.083333333333,482.604166666667,819.583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4166666666667,44.375,21.5625,64.1666666666667,24.6875,12,12,12,12,12,"26-Mar-08",NA,"","cheshire cat","","u","c","resident",NA,"",1998-12-30,"bb",1998-12-03,0,NA,"","","k","starvation","12/30/98","","talek","tk","dengrad calced by pat"
"83","catn",NA,NA,NA,0,0,NA,NA,NA,0,1.71875,NA,NA,NA,0,0.234375,NA,NA,NA,0,0,NA,NA,NA,0.15625,0.555555555555556,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0.3125,0.15625,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0.78125,81.9444444444444,NA,NA,NA,6.25,3.33333333333333,NA,NA,NA,0,0.416666666666667,NA,NA,NA,0,0,NA,NA,NA,6.25,10.4861111111111,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0.138888888888889,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0.078125,NA,NA,NA,0,0,NA,NA,NA,102.03125,105,NA,NA,NA,14.375,22.4305555555556,NA,NA,NA,145.625,244.930555555556,NA,NA,NA,1.40625,1.66666666666667,NA,NA,NA,0,0.0694444444444444,NA,NA,NA,14.0625,16.9444444444444,NA,NA,NA,8,18,"25-Feb-15",NA,"","catan","","m","c","resident",2013-03-17,"",2013-12-24,"adon",2013-02-24,NA,NA,"","","k","","","","talek","tk",""
"84","cay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.208333333333333,21.5625,50,0.625,NA,NA,NA,NA,NA,0,0,0.104166666666667,0.208333333333333,1.14583333333333,NA,NA,NA,NA,NA,0,3.64583333333333,3.125,5.83333333333333,8.85416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66666666666667,1.25,7.08333333333333,4.16666666666667,1.97916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.8333333333333,28.125,127.604166666667,23.0208333333333,120.625,3.33333333333333,3.75,16.4583333333333,3.4375,3.125,32.6388888888889,38.2291666666667,185.833333333333,96.5625,148.854166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.80555555555556,1.25,9.89583333333333,9.89583333333333,12.5,9,12,12,12,12,"",NA,"","caffreys","","u","c","resident",2002-10-22,"",2002-11-02,"amar",2002-10-04,NA,NA,"","","a","","","","talek","tk","dengrad calced by pat"
"85","cblt",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.681818181818182,1.35416666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.592105263157895,1,0,0,0,0,1.41666666666667,0.0568181818181818,0.520833333333333,0.147058823529412,183.223684210526,181.583333333333,0.170454545454545,0,16.6176470588235,2.82894736842105,0.833333333333333,4.48863636363636,2.1875,1.17647058823529,0.723684210526316,0.0833333333333333,1.30681818181818,3.02083333333333,0,NA,NA,NA,NA,NA,6.31578947368421,10.4166666666667,14.9431818181818,11.1458333333333,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0657894736842105,0,1.30681818181818,0.9375,0,4.60526315789474,9.41666666666667,9.03409090909091,6.5625,2.86764705882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.0394736842105,14.5,177.443181818182,126.875,18.5294117647059,8.75,14.3333333333333,27.8977272727273,20.9375,2.72058823529412,309.736842105263,309.5,239.943181818182,175.104166666667,67.5,1.11842105263158,6.16666666666667,2.5,1.04166666666667,1.25,0,0,0,0.520833333333333,0.294117647058824,29.4736842105263,69.75,0.113636363636364,0,17.6470588235294,19,15,22,12,17,"16-Mar-17",389,"","cobalt","cob","f","c","resident",2007-10-07,"11-Oct-07",2007-12-04,"mos",2007-03-01,0,NA,"","","k","humans (Masai)","12/7/07","","talek","tk","'COB' (original abbrev) was an Amboseli hyena, sampleID accidentally used twice (other is M389)"
"86","cen",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208333333333333,0,1.05769230769231,0.9375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.694444444444444,0.480769230769231,0,0.15625,1,0.625,0,0,0.46875,1.41666666666667,153.680555555556,165.961538461538,0,0.078125,181.583333333333,2.70833333333333,4.03846153846154,3.84615384615385,5.3125,0.833333333333333,0.0694444444444444,0,5.76923076923077,0.390625,0.0833333333333333,NA,NA,NA,NA,NA,3.125,2.11538461538462,29.3269230769231,5.546875,10.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0694444444444444,0.673076923076923,0,0,0,5.20833333333333,5.96153846153846,6.34615384615385,11.484375,9.41666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.9027777777778,68.75,151.730769230769,121.09375,14.5,12.5,5.76923076923077,45.3846153846154,23.59375,14.3333333333333,312.777777777778,261.057692307692,250.673076923077,179.453125,309.5,0.902777777777778,0.769230769230769,1.25,4.53125,6.16666666666667,0,0,0.192307692307692,0.078125,0,52.0833333333333,6.53846153846154,5.76923076923077,5.78125,69.75,18,13,13,16,15,"01-Feb-16",NA,"","centaur","","f","c","resident",2008-04-14,"03-Dec-08",2012-05-18,"pan",2008-03-01,1,1,"","","k","","","1/23/09","talek","",""
"87","chad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.54166666666667,192.604166666667,0,5.625,52.8125,NA,NA,NA,NA,NA,2.60416666666667,0,4.16666666666667,0,0,NA,NA,NA,NA,NA,25.2083333333333,16.5625,5.72916666666667,9.75,4.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9166666666667,2.91666666666667,7.29166666666667,6.875,3.02083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310,87.8125,188.020833333333,95,31.875,19.4791666666667,4.27083333333333,14.375,17.75,4.6875,413.541666666667,312.708333333333,220.208333333333,147,108.229166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7916666666667,8.54166666666667,0.625,12,11.6666666666667,12,12,12,10,12,"18-Jul-16",348,"","chad","","m","c","resident",2001-05-20,"24-Jul-01",2001-09-09,"cr",2000-12-24,1,2,"","","k","","","","talek","tk","talek west dengrad calced by pat"
"88","chap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0,0,0.0833333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0694444444444444,0,0,0,0,0,0.416666666666667,0,0.833333333333333,0,0,1,0.694444444444444,0,0,0,143.083333333333,0.5625,30,130.288461538462,7.77777777777778,7.33333333333333,2.77777777777778,3.83333333333333,1.38888888888889,1.52777777777778,0.583333333333333,0,0,2.11538461538462,NA,NA,NA,NA,NA,10.8333333333333,1.5,4.625,1.33333333333333,1.63461538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.694444444444444,0.666666666666667,0,0.25,0,10.9027777777778,9.66666666666667,5.125,7.33333333333333,1.53846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.277777777778,62.6666666666667,29.1875,19.4166666666667,20.8653846153846,39.7916666666667,5.16666666666667,5.375,9.83333333333333,1.15384615384615,224.583333333333,243.25,52.375,79.25,164.903846153846,1.52777777777778,0.25,2.22222222222222,2.25,0.694444444444444,0,0,0,0.0833333333333333,0,0.347222222222222,10.9166666666667,2.375,4,5.86538461538461,18,15,20,15,13,"17-Feb-16",NA,"","chapati","","m","c","resident",2006-02-06,"08-Oct-06",2009-01-24,"mp",2005-12-05,1,2,"","8/17/06","d","us (darting accident)","10/6/09","11/13/06","talek","","talek west; dispersed to FT, dfs in FT was 9/18/2009"
"89","chau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9166666666667,391.666666666667,1.875,22.9166666666667,220.729166666667,NA,NA,NA,NA,NA,3.4375,0,0,0.3125,0,NA,NA,NA,NA,NA,0.9375,3.75,8.02083333333333,3.95833333333333,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7291666666667,3.22916666666667,8.95833333333333,5.10416666666667,2.29166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.208333333333,48.8541666666667,99.4791666666667,25.1041666666667,29.7916666666667,9.0625,5,15.2083333333333,10.5208333333333,21.875,190.3125,468.229166666667,152.916666666667,84.1666666666667,320.729166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.0208333333333,15.7291666666667,19.375,16.25,44.375,12,12,12,12,12,"",NA,"","chaucer","","u","c","resident",2000-02-14,"",2000-02-14,"who",1999-12-15,1,2,"","","a","","","","talek","tk","dengrad calced by pat"
"90","chco",NA,NA,NA,0,0,NA,NA,NA,0,2.75,NA,NA,NA,0.104166666666667,0.25,NA,NA,NA,0,0,NA,NA,NA,0.9375,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0.208333333333333,0.25,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0.234375,NA,NA,NA,35.4166666666667,195.078125,NA,NA,NA,4.27083333333333,1.953125,NA,NA,NA,0,1.40625,NA,NA,NA,0,0,NA,NA,NA,4.89583333333333,11.328125,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0.104166666666667,0.15625,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0.125,NA,NA,NA,0,0,NA,NA,NA,146.145833333333,76.015625,NA,NA,NA,22.5,20.234375,NA,NA,NA,232.916666666667,334.375,NA,NA,NA,1.35416666666667,2.421875,NA,NA,NA,0,0.078125,NA,NA,NA,16.9791666666667,23.359375,NA,NA,NA,12,16,"06-Feb-17",NA,"","chicos","","f","c","resident",2013-02-12,"",NA,"ffl",2013-01-22,NA,NA,"","","a","","","11/17/13","talek","tk",""
"91","chek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,0.277777777777778,0.0694444444444444,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0694444444444444,0,0,0,0,0,0.416666666666667,0,0.694444444444444,0,0,1,0,0.694444444444444,0,0.0694444444444444,143,0.486111111111111,9.5,163.020833333333,8.47222222222222,5.25,3.68055555555556,2.98611111111111,1.97916666666667,1.45833333333333,0.416666666666667,0.208333333333333,0,1.14583333333333,NA,NA,NA,NA,NA,8.05555555555556,7.5,5.76388888888889,3.4375,1.77083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.694444444444444,0,0.555555555555556,0.208333333333333,0,10.8333333333333,7.41666666666667,6.66666666666667,5.9375,3.54166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.138888888889,52.9166666666667,96.1111111111111,14.4375,33.4375,32.8472222222222,1.5,14.3055555555556,8.1875,2.91666666666667,170.277777777778,224.166666666667,131.944444444444,51.5625,215.729166666667,1.04166666666667,0.75,2.15277777777778,1.875,1.5625,0,0,0,0.0694444444444444,0,6.04166666666667,4,1.73611111111111,4.125,6.35416666666667,18,15,18,20,12,"19-Jul-16",NA,"","checkers","","m","c","resident",2006-01-29,"",2006-09-12,"adon",2006-01-14,1,2,"","","k","","","9/4/06","talek","tk",""
"92","chim",NA,NA,NA,0,0,NA,NA,NA,0,1.83333333333333,NA,NA,NA,0,0.0833333333333333,NA,NA,NA,0,0,NA,NA,NA,0.208333333333333,0.666666666666667,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0.416666666666667,0.166666666666667,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1.04166666666667,72.5,NA,NA,NA,3.54166666666667,3.33333333333333,NA,NA,NA,0,0.5,NA,NA,NA,0,0,NA,NA,NA,8.33333333333333,11.75,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0.0833333333333333,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0.0833333333333333,NA,NA,NA,0,0,NA,NA,NA,109.375,115.166666666667,NA,NA,NA,14.7916666666667,26.5,NA,NA,NA,158.333333333333,254.916666666667,NA,NA,NA,1.875,1.83333333333333,NA,NA,NA,0,0.0833333333333333,NA,NA,NA,18.75,20.3333333333333,NA,NA,NA,6,15,"20-May-15",NA,"","chimera","","u","c","resident",2013-03-30,"",2015-03-30,"pan",2013-03-05,NA,NA,"","","k","starved","","","talek","tk",""
